Ensembl Gene ID	Ensembl Transcript ID
ENSECAG00000000592	ENSECAT00000000466
ENSECAG00000000593	ENSECAT00000000474
ENSECAG00000000594	ENSECAT00000000626
ENSECAG00000000595	ENSECAT00000001222
ENSECAG00000000596	ENSECAT00000003911
ENSECAG00000000596	ENSECAT00000004103
ENSECAG00000000597	ENSECAT00000001925
ENSECAG00000000597	ENSECAT00000001988
ENSECAG00000000598	ENSECAT00000000476
ENSECAG00000000599	ENSECAT00000000563
ENSECAG00000000600	ENSECAT00000000469
ENSECAG00000000601	ENSECAT00000000571
ENSECAG00000000602	ENSECAT00000000512
ENSECAG00000000603	ENSECAT00000000950
ENSECAG00000000604	ENSECAT00000000493
ENSECAG00000000605	ENSECAT00000000689
ENSECAG00000000606	ENSECAT00000000481
ENSECAG00000000607	ENSECAT00000000503
ENSECAG00000000608	ENSECAT00000000746
ENSECAG00000000608	ENSECAT00000000931
ENSECAG00000000609	ENSECAT00000000750
ENSECAG00000000610	ENSECAT00000000485
ENSECAG00000000611	ENSECAT00000000482
ENSECAG00000000612	ENSECAT00000000526
ENSECAG00000000613	ENSECAT00000000487
ENSECAG00000000614	ENSECAT00000001614
ENSECAG00000000615	ENSECAT00000000486
ENSECAG00000000616	ENSECAT00000000542
ENSECAG00000000617	ENSECAT00000000492
ENSECAG00000000618	ENSECAT00000000510
ENSECAG00000000619	ENSECAT00000000580
ENSECAG00000000620	ENSECAT00000000570
ENSECAG00000000621	ENSECAT00000001432
ENSECAG00000000621	ENSECAT00000001744
ENSECAG00000000622	ENSECAT00000003231
ENSECAG00000000623	ENSECAT00000002202
ENSECAG00000000624	ENSECAT00000000828
ENSECAG00000000625	ENSECAT00000001769
ENSECAG00000000626	ENSECAT00000002053
ENSECAG00000000627	ENSECAT00000000879
ENSECAG00000000628	ENSECAT00000000501
ENSECAG00000000629	ENSECAT00000000499
ENSECAG00000000630	ENSECAT00000000500
ENSECAG00000000631	ENSECAT00000004940
ENSECAG00000000631	ENSECAT00000005088
ENSECAG00000000632	ENSECAT00000000574
ENSECAG00000000633	ENSECAT00000000583
ENSECAG00000000634	ENSECAT00000000591
ENSECAG00000000635	ENSECAT00000000518
ENSECAG00000000636	ENSECAT00000000595
ENSECAG00000000637	ENSECAT00000002147
ENSECAG00000000638	ENSECAT00000002857
ENSECAG00000000639	ENSECAT00000001763
ENSECAG00000000639	ENSECAT00000002051
ENSECAG00000000640	ENSECAT00000000554
ENSECAG00000000641	ENSECAT00000000548
ENSECAG00000000642	ENSECAT00000000613
ENSECAG00000000643	ENSECAT00000001168
ENSECAG00000000644	ENSECAT00000000633
ENSECAG00000000645	ENSECAT00000001825
ENSECAG00000000646	ENSECAT00000000520
ENSECAG00000000647	ENSECAT00000000531
ENSECAG00000000648	ENSECAT00000000604
ENSECAG00000000648	ENSECAT00000000619
ENSECAG00000000649	ENSECAT00000000581
ENSECAG00000000650	ENSECAT00000000944
ENSECAG00000000651	ENSECAT00000002690
ENSECAG00000000651	ENSECAT00000002726
ENSECAG00000000651	ENSECAT00000002753
ENSECAG00000000653	ENSECAT00000000525
ENSECAG00000000654	ENSECAT00000000517
ENSECAG00000000655	ENSECAT00000000557
ENSECAG00000000656	ENSECAT00000000521
ENSECAG00000000657	ENSECAT00000000539
ENSECAG00000000658	ENSECAT00000001905
ENSECAG00000000659	ENSECAT00000000670
ENSECAG00000000660	ENSECAT00000000556
ENSECAG00000000661	ENSECAT00000001224
ENSECAG00000000662	ENSECAT00000000634
ENSECAG00000000663	ENSECAT00000000546
ENSECAG00000000664	ENSECAT00000000528
ENSECAG00000000665	ENSECAT00000002203
ENSECAG00000000666	ENSECAT00000000602
ENSECAG00000000667	ENSECAT00000000530
ENSECAG00000026943	ENSECAT00000029073
ENSECAG00000026976	ENSECAT00000028987
ENSECAG00000000669	ENSECAT00000000534
ENSECAG00000000670	ENSECAT00000000621
ENSECAG00000000671	ENSECAT00000000642
ENSECAG00000000673	ENSECAT00000000537
ENSECAG00000000674	ENSECAT00000000640
ENSECAG00000000675	ENSECAT00000000710
ENSECAG00000000676	ENSECAT00000000535
ENSECAG00000000677	ENSECAT00000000536
ENSECAG00000000678	ENSECAT00000002155
ENSECAG00000000679	ENSECAT00000000543
ENSECAG00000000680	ENSECAT00000000540
ENSECAG00000000681	ENSECAT00000000552
ENSECAG00000000682	ENSECAT00000000560
ENSECAG00000000683	ENSECAT00000000577
ENSECAG00000000684	ENSECAT00000000605
ENSECAG00000000685	ENSECAT00000001009
ENSECAG00000000686	ENSECAT00000001019
ENSECAG00000000687	ENSECAT00000000551
ENSECAG00000000688	ENSECAT00000000549
ENSECAG00000000689	ENSECAT00000000762
ENSECAG00000000690	ENSECAT00000002892
ENSECAG00000000690	ENSECAT00000003240
ENSECAG00000000691	ENSECAT00000001765
ENSECAG00000000692	ENSECAT00000000775
ENSECAG00000000693	ENSECAT00000000559
ENSECAG00000000694	ENSECAT00000000555
ENSECAG00000000696	ENSECAT00000000610
ENSECAG00000000696	ENSECAT00000000629
ENSECAG00000000696	ENSECAT00000000632
ENSECAG00000000697	ENSECAT00000000813
ENSECAG00000000698	ENSECAT00000000664
ENSECAG00000000699	ENSECAT00000003645
ENSECAG00000000700	ENSECAT00000005107
ENSECAG00000000701	ENSECAT00000007204
ENSECAG00000000701	ENSECAT00000007210
ENSECAG00000000701	ENSECAT00000007212
ENSECAG00000000702	ENSECAT00000000578
ENSECAG00000000703	ENSECAT00000000584
ENSECAG00000000705	ENSECAT00000000881
ENSECAG00000000705	ENSECAT00000000932
ENSECAG00000000706	ENSECAT00000002954
ENSECAG00000000707	ENSECAT00000000573
ENSECAG00000000708	ENSECAT00000001674
ENSECAG00000000709	ENSECAT00000000835
ENSECAG00000000710	ENSECAT00000000565
ENSECAG00000000711	ENSECAT00000000866
ENSECAG00000000712	ENSECAT00000000568
ENSECAG00000000713	ENSECAT00000000800
ENSECAG00000000713	ENSECAT00000000818
ENSECAG00000000714	ENSECAT00000000597
ENSECAG00000000715	ENSECAT00000000688
ENSECAG00000000716	ENSECAT00000000799
ENSECAG00000000718	ENSECAT00000000709
ENSECAG00000000719	ENSECAT00000000971
ENSECAG00000000719	ENSECAT00000001390
ENSECAG00000000720	ENSECAT00000000579
ENSECAG00000000721	ENSECAT00000001279
ENSECAG00000000722	ENSECAT00000000733
ENSECAG00000000723	ENSECAT00000000648
ENSECAG00000000724	ENSECAT00000000569
ENSECAG00000000725	ENSECAT00000001935
ENSECAG00000000726	ENSECAT00000000599
ENSECAG00000000727	ENSECAT00000001403
ENSECAG00000000728	ENSECAT00000001039
ENSECAG00000000730	ENSECAT00000000592
ENSECAG00000000731	ENSECAT00000000603
ENSECAG00000000732	ENSECAT00000004388
ENSECAG00000000733	ENSECAT00000000588
ENSECAG00000000734	ENSECAT00000000593
ENSECAG00000000735	ENSECAT00000002623
ENSECAG00000000736	ENSECAT00000000625
ENSECAG00000000737	ENSECAT00000000635
ENSECAG00000000738	ENSECAT00000000716
ENSECAG00000000739	ENSECAT00000000608
ENSECAG00000000740	ENSECAT00000000607
ENSECAG00000000741	ENSECAT00000000596
ENSECAG00000000742	ENSECAT00000000585
ENSECAG00000000743	ENSECAT00000001143
ENSECAG00000000744	ENSECAT00000002154
ENSECAG00000000745	ENSECAT00000000713
ENSECAG00000000746	ENSECAT00000001371
ENSECAG00000000747	ENSECAT00000000587
ENSECAG00000000748	ENSECAT00000000631
ENSECAG00000000749	ENSECAT00000002548
ENSECAG00000000750	ENSECAT00000002326
ENSECAG00000000751	ENSECAT00000003568
ENSECAG00000000752	ENSECAT00000001357
ENSECAG00000000753	ENSECAT00000003180
ENSECAG00000000755	ENSECAT00000000637
ENSECAG00000000756	ENSECAT00000000598
ENSECAG00000000757	ENSECAT00000000624
ENSECAG00000000758	ENSECAT00000006511
ENSECAG00000000758	ENSECAT00000006632
ENSECAG00000000759	ENSECAT00000001010
ENSECAG00000000760	ENSECAT00000000600
ENSECAG00000000761	ENSECAT00000004964
ENSECAG00000000762	ENSECAT00000001001
ENSECAG00000000762	ENSECAT00000001121
ENSECAG00000000763	ENSECAT00000000676
ENSECAG00000000764	ENSECAT00000001374
ENSECAG00000000764	ENSECAT00000001639
ENSECAG00000000765	ENSECAT00000000617
ENSECAG00000000766	ENSECAT00000000612
ENSECAG00000000767	ENSECAT00000005829
ENSECAG00000000767	ENSECAT00000005864
ENSECAG00000000767	ENSECAT00000005995
ENSECAG00000000768	ENSECAT00000000609
ENSECAG00000000769	ENSECAT00000000615
ENSECAG00000000770	ENSECAT00000000745
ENSECAG00000000771	ENSECAT00000001767
ENSECAG00000000773	ENSECAT00000002306
ENSECAG00000000774	ENSECAT00000000623
ENSECAG00000000775	ENSECAT00000000954
ENSECAG00000000776	ENSECAT00000000618
ENSECAG00000000777	ENSECAT00000000620
ENSECAG00000000778	ENSECAT00000000774
ENSECAG00000000779	ENSECAT00000000783
ENSECAG00000000780	ENSECAT00000002347
ENSECAG00000000781	ENSECAT00000000690
ENSECAG00000000782	ENSECAT00000002075
ENSECAG00000000783	ENSECAT00000000771
ENSECAG00000000784	ENSECAT00000002850
ENSECAG00000000785	ENSECAT00000000860
ENSECAG00000000786	ENSECAT00000000627
ENSECAG00000000787	ENSECAT00000002026
ENSECAG00000000788	ENSECAT00000000721
ENSECAG00000000789	ENSECAT00000001023
ENSECAG00000000790	ENSECAT00000000643
ENSECAG00000000791	ENSECAT00000002072
ENSECAG00000000792	ENSECAT00000002375
ENSECAG00000000793	ENSECAT00000000636
ENSECAG00000000794	ENSECAT00000000916
ENSECAG00000000795	ENSECAT00000001838
ENSECAG00000000796	ENSECAT00000000695
ENSECAG00000000797	ENSECAT00000002633
ENSECAG00000000798	ENSECAT00000000669
ENSECAG00000000799	ENSECAT00000000663
ENSECAG00000000800	ENSECAT00000001370
ENSECAG00000000801	ENSECAT00000000675
ENSECAG00000000802	ENSECAT00000000641
ENSECAG00000000803	ENSECAT00000000968
ENSECAG00000000804	ENSECAT00000000644
ENSECAG00000000805	ENSECAT00000000696
ENSECAG00000000806	ENSECAT00000000639
ENSECAG00000000807	ENSECAT00000000646
ENSECAG00000000808	ENSECAT00000000659
ENSECAG00000000809	ENSECAT00000004166
ENSECAG00000000810	ENSECAT00000000638
ENSECAG00000000811	ENSECAT00000000706
ENSECAG00000000812	ENSECAT00000000649
ENSECAG00000000813	ENSECAT00000003773
ENSECAG00000000813	ENSECAT00000003788
ENSECAG00000000814	ENSECAT00000000657
ENSECAG00000000815	ENSECAT00000001864
ENSECAG00000000816	ENSECAT00000002468
ENSECAG00000000817	ENSECAT00000002627
ENSECAG00000000818	ENSECAT00000000647
ENSECAG00000000820	ENSECAT00000000650
ENSECAG00000005026	ENSECAT00000028846
ENSECAG00000005026	ENSECAT00000004957
ENSECAG00000000822	ENSECAT00000000668
ENSECAG00000000823	ENSECAT00000001899
ENSECAG00000000824	ENSECAT00000000652
ENSECAG00000000825	ENSECAT00000000740
ENSECAG00000000826	ENSECAT00000000655
ENSECAG00000000827	ENSECAT00000000653
ENSECAG00000000828	ENSECAT00000000702
ENSECAG00000000829	ENSECAT00000000651
ENSECAG00000000830	ENSECAT00000000816
ENSECAG00000000831	ENSECAT00000000654
ENSECAG00000000832	ENSECAT00000003738
ENSECAG00000000833	ENSECAT00000000667
ENSECAG00000000834	ENSECAT00000001702
ENSECAG00000000834	ENSECAT00000001915
ENSECAG00000000835	ENSECAT00000000700
ENSECAG00000000836	ENSECAT00000002688
ENSECAG00000000836	ENSECAT00000002952
ENSECAG00000000836	ENSECAT00000003005
ENSECAG00000000837	ENSECAT00000000656
ENSECAG00000000838	ENSECAT00000000694
ENSECAG00000000839	ENSECAT00000000658
ENSECAG00000000840	ENSECAT00000000660
ENSECAG00000000841	ENSECAT00000000765
ENSECAG00000000842	ENSECAT00000000661
ENSECAG00000000843	ENSECAT00000000683
ENSECAG00000000844	ENSECAT00000000665
ENSECAG00000000845	ENSECAT00000000671
ENSECAG00000000846	ENSECAT00000000705
ENSECAG00000000847	ENSECAT00000000977
ENSECAG00000000848	ENSECAT00000000685
ENSECAG00000000849	ENSECAT00000000673
ENSECAG00000000850	ENSECAT00000000677
ENSECAG00000000851	ENSECAT00000000720
ENSECAG00000000852	ENSECAT00000005160
ENSECAG00000000852	ENSECAT00000005174
ENSECAG00000000852	ENSECAT00000005196
ENSECAG00000000854	ENSECAT00000000684
ENSECAG00000000855	ENSECAT00000001411
ENSECAG00000000856	ENSECAT00000000692
ENSECAG00000000857	ENSECAT00000000682
ENSECAG00000000858	ENSECAT00000000681
ENSECAG00000000859	ENSECAT00000000691
ENSECAG00000000860	ENSECAT00000003682
ENSECAG00000000861	ENSECAT00000000729
ENSECAG00000000862	ENSECAT00000000719
ENSECAG00000000863	ENSECAT00000002919
ENSECAG00000000864	ENSECAT00000000787
ENSECAG00000000865	ENSECAT00000000898
ENSECAG00000000866	ENSECAT00000000859
ENSECAG00000000867	ENSECAT00000000698
ENSECAG00000000868	ENSECAT00000000686
ENSECAG00000000869	ENSECAT00000000976
ENSECAG00000000870	ENSECAT00000000855
ENSECAG00000000871	ENSECAT00000002042
ENSECAG00000000872	ENSECAT00000001105
ENSECAG00000000873	ENSECAT00000000711
ENSECAG00000000874	ENSECAT00000000703
ENSECAG00000000875	ENSECAT00000000693
ENSECAG00000000876	ENSECAT00000000737
ENSECAG00000000877	ENSECAT00000000730
ENSECAG00000000878	ENSECAT00000000728
ENSECAG00000000879	ENSECAT00000002373
ENSECAG00000000880	ENSECAT00000000708
ENSECAG00000000881	ENSECAT00000000707
ENSECAG00000000882	ENSECAT00000000822
ENSECAG00000000883	ENSECAT00000001501
ENSECAG00000000884	ENSECAT00000000782
ENSECAG00000000885	ENSECAT00000000900
ENSECAG00000000886	ENSECAT00000000722
ENSECAG00000000887	ENSECAT00000000748
ENSECAG00000000889	ENSECAT00000000724
ENSECAG00000000890	ENSECAT00000000735
ENSECAG00000000891	ENSECAT00000001135
ENSECAG00000000892	ENSECAT00000000714
ENSECAG00000000893	ENSECAT00000001706
ENSECAG00000000894	ENSECAT00000000715
ENSECAG00000000895	ENSECAT00000001756
ENSECAG00000000896	ENSECAT00000004191
ENSECAG00000000897	ENSECAT00000004112
ENSECAG00000000897	ENSECAT00000004425
ENSECAG00000000898	ENSECAT00000001114
ENSECAG00000000899	ENSECAT00000000717
ENSECAG00000000900	ENSECAT00000000742
ENSECAG00000000901	ENSECAT00000000747
ENSECAG00000000902	ENSECAT00000000867
ENSECAG00000000903	ENSECAT00000003813
ENSECAG00000000904	ENSECAT00000000725
ENSECAG00000000905	ENSECAT00000000723
ENSECAG00000000906	ENSECAT00000002831
ENSECAG00000000907	ENSECAT00000000876
ENSECAG00000000908	ENSECAT00000000731
ENSECAG00000000909	ENSECAT00000002218
ENSECAG00000000910	ENSECAT00000000769
ENSECAG00000000911	ENSECAT00000000738
ENSECAG00000000913	ENSECAT00000000794
ENSECAG00000000915	ENSECAT00000000784
ENSECAG00000000916	ENSECAT00000000891
ENSECAG00000000917	ENSECAT00000000751
ENSECAG00000000918	ENSECAT00000002295
ENSECAG00000000919	ENSECAT00000000741
ENSECAG00000000920	ENSECAT00000000744
ENSECAG00000000921	ENSECAT00000000743
ENSECAG00000000922	ENSECAT00000001152
ENSECAG00000000924	ENSECAT00000002539
ENSECAG00000000925	ENSECAT00000001353
ENSECAG00000000926	ENSECAT00000000760
ENSECAG00000000927	ENSECAT00000000895
ENSECAG00000000928	ENSECAT00000000772
ENSECAG00000000929	ENSECAT00000000754
ENSECAG00000000930	ENSECAT00000000757
ENSECAG00000000931	ENSECAT00000000756
ENSECAG00000000932	ENSECAT00000000759
ENSECAG00000000933	ENSECAT00000001203
ENSECAG00000000934	ENSECAT00000004272
ENSECAG00000000935	ENSECAT00000000785
ENSECAG00000000936	ENSECAT00000000755
ENSECAG00000000937	ENSECAT00000000763
ENSECAG00000000938	ENSECAT00000000761
ENSECAG00000000939	ENSECAT00000002563
ENSECAG00000000940	ENSECAT00000002968
ENSECAG00000000941	ENSECAT00000000773
ENSECAG00000000942	ENSECAT00000000766
ENSECAG00000000943	ENSECAT00000001327
ENSECAG00000000944	ENSECAT00000000768
ENSECAG00000000945	ENSECAT00000000764
ENSECAG00000000946	ENSECAT00000000808
ENSECAG00000000947	ENSECAT00000000790
ENSECAG00000000949	ENSECAT00000000795
ENSECAG00000000950	ENSECAT00000000946
ENSECAG00000000951	ENSECAT00000003951
ENSECAG00000000951	ENSECAT00000004610
ENSECAG00000000951	ENSECAT00000004636
ENSECAG00000000952	ENSECAT00000000776
ENSECAG00000000953	ENSECAT00000004278
ENSECAG00000000954	ENSECAT00000001052
ENSECAG00000000955	ENSECAT00000000829
ENSECAG00000000956	ENSECAT00000000791
ENSECAG00000000957	ENSECAT00000000789
ENSECAG00000000958	ENSECAT00000000806
ENSECAG00000000959	ENSECAT00000000786
ENSECAG00000000960	ENSECAT00000000793
ENSECAG00000000961	ENSECAT00000000801
ENSECAG00000000962	ENSECAT00000001280
ENSECAG00000000963	ENSECAT00000000830
ENSECAG00000000964	ENSECAT00000000788
ENSECAG00000000965	ENSECAT00000004013
ENSECAG00000000966	ENSECAT00000000825
ENSECAG00000000967	ENSECAT00000000873
ENSECAG00000000968	ENSECAT00000001296
ENSECAG00000000969	ENSECAT00000000812
ENSECAG00000000970	ENSECAT00000000841
ENSECAG00000000971	ENSECAT00000002158
ENSECAG00000000972	ENSECAT00000004637
ENSECAG00000000972	ENSECAT00000004727
ENSECAG00000000972	ENSECAT00000004748
ENSECAG00000000972	ENSECAT00000004824
ENSECAG00000000973	ENSECAT00000000918
ENSECAG00000000974	ENSECAT00000002639
ENSECAG00000000975	ENSECAT00000000802
ENSECAG00000000976	ENSECAT00000000839
ENSECAG00000000977	ENSECAT00000001281
ENSECAG00000000978	ENSECAT00000000798
ENSECAG00000000979	ENSECAT00000000797
ENSECAG00000000980	ENSECAT00000000908
ENSECAG00000000981	ENSECAT00000000796
ENSECAG00000018808	ENSECAT00000019911
ENSECAG00000018808	ENSECAT00000029025
ENSECAG00000018808	ENSECAT00000022364
ENSECAG00000024191	ENSECAT00000025994
ENSECAG00000024191	ENSECAT00000029108
ENSECAG00000001625	ENSECAT00000028981
ENSECAG00000001625	ENSECAT00000001443
ENSECAG00000026864	ENSECAT00000029057
ENSECAG00000000983	ENSECAT00000000814
ENSECAG00000000984	ENSECAT00000001082
ENSECAG00000000985	ENSECAT00000000871
ENSECAG00000000986	ENSECAT00000000807
ENSECAG00000000987	ENSECAT00000001435
ENSECAG00000000988	ENSECAT00000000880
ENSECAG00000000989	ENSECAT00000000809
ENSECAG00000000991	ENSECAT00000000811
ENSECAG00000000992	ENSECAT00000000805
ENSECAG00000000993	ENSECAT00000000848
ENSECAG00000000994	ENSECAT00000000823
ENSECAG00000000995	ENSECAT00000000821
ENSECAG00000000996	ENSECAT00000000819
ENSECAG00000000997	ENSECAT00000000827
ENSECAG00000000998	ENSECAT00000000901
ENSECAG00000000999	ENSECAT00000000938
ENSECAG00000001000	ENSECAT00000000817
ENSECAG00000001001	ENSECAT00000000815
ENSECAG00000001002	ENSECAT00000000840
ENSECAG00000001003	ENSECAT00000000926
ENSECAG00000001004	ENSECAT00000000810
ENSECAG00000001005	ENSECAT00000001247
ENSECAG00000001007	ENSECAT00000000986
ENSECAG00000001009	ENSECAT00000000894
ENSECAG00000001010	ENSECAT00000000824
ENSECAG00000001011	ENSECAT00000000844
ENSECAG00000001012	ENSECAT00000000826
ENSECAG00000001013	ENSECAT00000001594
ENSECAG00000001014	ENSECAT00000005618
ENSECAG00000001015	ENSECAT00000000878
ENSECAG00000001016	ENSECAT00000000893
ENSECAG00000001017	ENSECAT00000000837
ENSECAG00000001018	ENSECAT00000000834
ENSECAG00000001019	ENSECAT00000001006
ENSECAG00000001020	ENSECAT00000000875
ENSECAG00000001021	ENSECAT00000000833
ENSECAG00000001022	ENSECAT00000000843
ENSECAG00000001023	ENSECAT00000000890
ENSECAG00000001024	ENSECAT00000000853
ENSECAG00000001025	ENSECAT00000000836
ENSECAG00000001026	ENSECAT00000000846
ENSECAG00000001027	ENSECAT00000000933
ENSECAG00000001028	ENSECAT00000000851
ENSECAG00000001029	ENSECAT00000000854
ENSECAG00000001030	ENSECAT00000000845
ENSECAG00000001031	ENSECAT00000000849
ENSECAG00000001032	ENSECAT00000000911
ENSECAG00000001033	ENSECAT00000002088
ENSECAG00000001034	ENSECAT00000004301
ENSECAG00000001035	ENSECAT00000000852
ENSECAG00000001036	ENSECAT00000000861
ENSECAG00000001037	ENSECAT00000001035
ENSECAG00000001038	ENSECAT00000000870
ENSECAG00000001039	ENSECAT00000001104
ENSECAG00000001040	ENSECAT00000000850
ENSECAG00000001041	ENSECAT00000001902
ENSECAG00000001042	ENSECAT00000002735
ENSECAG00000001042	ENSECAT00000002929
ENSECAG00000001043	ENSECAT00000001696
ENSECAG00000001044	ENSECAT00000000858
ENSECAG00000001045	ENSECAT00000000869
ENSECAG00000001046	ENSECAT00000000903
ENSECAG00000001047	ENSECAT00000000865
ENSECAG00000001048	ENSECAT00000000981
ENSECAG00000001049	ENSECAT00000000868
ENSECAG00000001050	ENSECAT00000000874
ENSECAG00000001051	ENSECAT00000000942
ENSECAG00000001052	ENSECAT00000000864
ENSECAG00000001053	ENSECAT00000000863
ENSECAG00000001054	ENSECAT00000000924
ENSECAG00000001056	ENSECAT00000000969
ENSECAG00000001057	ENSECAT00000000887
ENSECAG00000001058	ENSECAT00000001184
ENSECAG00000001059	ENSECAT00000000877
ENSECAG00000001060	ENSECAT00000000872
ENSECAG00000001061	ENSECAT00000000892
ENSECAG00000001062	ENSECAT00000000888
ENSECAG00000001063	ENSECAT00000000883
ENSECAG00000001064	ENSECAT00000004122
ENSECAG00000001065	ENSECAT00000000886
ENSECAG00000001066	ENSECAT00000000919
ENSECAG00000001067	ENSECAT00000000884
ENSECAG00000001068	ENSECAT00000000896
ENSECAG00000001069	ENSECAT00000000902
ENSECAG00000001070	ENSECAT00000001109
ENSECAG00000001071	ENSECAT00000000889
ENSECAG00000001072	ENSECAT00000001454
ENSECAG00000001073	ENSECAT00000002348
ENSECAG00000001074	ENSECAT00000001448
ENSECAG00000001075	ENSECAT00000001043
ENSECAG00000001076	ENSECAT00000002592
ENSECAG00000001077	ENSECAT00000000936
ENSECAG00000001078	ENSECAT00000000885
ENSECAG00000001079	ENSECAT00000000961
ENSECAG00000001080	ENSECAT00000001709
ENSECAG00000001081	ENSECAT00000003236
ENSECAG00000001082	ENSECAT00000000979
ENSECAG00000001083	ENSECAT00000000897
ENSECAG00000001084	ENSECAT00000000899
ENSECAG00000001085	ENSECAT00000000922
ENSECAG00000001086	ENSECAT00000000917
ENSECAG00000001087	ENSECAT00000000909
ENSECAG00000001088	ENSECAT00000001421
ENSECAG00000001089	ENSECAT00000000910
ENSECAG00000001090	ENSECAT00000001045
ENSECAG00000001091	ENSECAT00000000905
ENSECAG00000001092	ENSECAT00000000906
ENSECAG00000001093	ENSECAT00000000955
ENSECAG00000001094	ENSECAT00000001055
ENSECAG00000001095	ENSECAT00000000914
ENSECAG00000001096	ENSECAT00000000907
ENSECAG00000001097	ENSECAT00000001004
ENSECAG00000001098	ENSECAT00000004206
ENSECAG00000001099	ENSECAT00000000974
ENSECAG00000001100	ENSECAT00000002034
ENSECAG00000001101	ENSECAT00000002613
ENSECAG00000001102	ENSECAT00000000941
ENSECAG00000001103	ENSECAT00000000912
ENSECAG00000001104	ENSECAT00000000921
ENSECAG00000001105	ENSECAT00000000940
ENSECAG00000001106	ENSECAT00000000925
ENSECAG00000001107	ENSECAT00000000915
ENSECAG00000001108	ENSECAT00000000937
ENSECAG00000001109	ENSECAT00000001015
ENSECAG00000001110	ENSECAT00000001012
ENSECAG00000001111	ENSECAT00000000929
ENSECAG00000001112	ENSECAT00000000978
ENSECAG00000001113	ENSECAT00000000953
ENSECAG00000001114	ENSECAT00000001003
ENSECAG00000001115	ENSECAT00000000935
ENSECAG00000001116	ENSECAT00000000920
